Hora,Precio,Volumen
25-02-2019 16:55:54,131.5,4000.0
25-02-2019 16:56:45,131.6,65.0
25-02-2019 16:56:45,131.6,379.0
25-02-2019 16:56:49,131.6,54.0
25-02-2019 16:56:50,131.5,1568.0
25-02-2019 16:56:50,131.6,432.0
25-02-2019 16:57:11,131.5,3000.0
25-02-2019 16:57:14,131.5,432.0
25-02-2019 16:58:11,131.5,200.0
25-02-2019 16:58:11,131.5,500.0
25-02-2019 16:58:11,131.5,2568.0
25-02-2019 16:58:26,131.65,34.0
25-02-2019 16:58:26,131.65,12.0
25-02-2019 17:00:03,131.5,651234.0
26-02-2019 11:00:06,131.5,153.0
26-02-2019 11:00:06,131.5,60.0
26-02-2019 11:00:09,131.5,97.0
26-02-2019 11:01:36,131.0,30.0
26-02-2019 11:01:36,131.0,68.0
26-02-2019 11:03:07,131.0,76.0
26-02-2019 11:06:38,131.45,463.0
26-02-2019 11:06:38,131.0,22.0
26-02-2019 11:06:38,130.0,15.0
26-02-2019 11:10:54,130.5,18.0
26-02-2019 11:10:54,130.0,60.0
26-02-2019 11:13:24,130.5,500.0
26-02-2019 11:15:42,130.5,50.0
26-02-2019 11:15:42,130.5,310.0
26-02-2019 11:19:53,130.9,1.0
26-02-2019 11:20:23,130.9,70.0
26-02-2019 11:21:25,130.8,380.0
26-02-2019 11:26:49,130.5,25.0
26-02-2019 11:27:00,130.05,50.0
26-02-2019 11:28:13,130.6,12.0
26-02-2019 11:29:02,130.0,9.0
26-02-2019 11:29:02,130.05,69.0
26-02-2019 11:29:02,130.05,950.0
26-02-2019 11:33:42,130.0,222.0
26-02-2019 11:33:42,130.0,1000.0
26-02-2019 11:33:42,130.0,991.0
26-02-2019 11:33:42,130.1,9.0
26-02-2019 11:33:53,130.0,50.0
26-02-2019 11:34:56,130.1,76.0
26-02-2019 11:39:30,130.1,59.0
26-02-2019 11:41:55,130.1,94.0
26-02-2019 11:44:42,130.0,612.0
26-02-2019 11:44:42,130.1,76.0
26-02-2019 11:44:42,130.1,123.0
26-02-2019 11:44:42,130.2,86.0
26-02-2019 11:45:21,130.0,76.0
26-02-2019 11:45:21,130.0,1116.0
26-02-2019 11:45:22,130.0,150.0
26-02-2019 11:46:51,130.0,120.0
26-02-2019 11:46:51,130.05,100.0
26-02-2019 11:48:21,130.5,100.0
26-02-2019 11:48:22,130.6,500.0
26-02-2019 11:48:48,130.2,2.0
26-02-2019 11:49:42,130.2,377.0
26-02-2019 11:49:46,130.2,1002.0
26-02-2019 11:51:56,130.2,121.0
26-02-2019 11:52:00,130.2,76.0
26-02-2019 11:54:45,130.2,220.0
26-02-2019 11:54:45,130.2,500.0
26-02-2019 11:54:45,130.2,517.0
26-02-2019 11:54:45,130.2,232.0
26-02-2019 11:55:09,130.2,210.0
26-02-2019 11:57:12,130.55,10000.0
26-02-2019 11:57:12,130.5,1000.0
26-02-2019 11:57:54,130.6,200.0
26-02-2019 11:57:54,130.6,25.0
26-02-2019 11:58:07,130.6,25.0
26-02-2019 11:58:53,130.6,18.0
26-02-2019 12:02:43,130.7,2679.0
26-02-2019 12:02:43,130.7,25.0
26-02-2019 12:02:43,130.7,870.0
26-02-2019 12:03:05,130.7,60.0
26-02-2019 12:03:29,130.75,1417.0
26-02-2019 12:03:29,130.75,500.0
26-02-2019 12:04:25,130.7,5000.0
26-02-2019 12:05:00,130.7,191.0
26-02-2019 12:06:13,130.7,44.0
26-02-2019 12:09:08,130.7,3.0
26-02-2019 12:09:19,130.7,10.0
26-02-2019 12:09:19,130.7,6128.0
26-02-2019 12:09:38,130.6,232.0
26-02-2019 12:09:40,130.5,76.0
26-02-2019 12:10:08,130.25,3321.0
26-02-2019 12:10:08,130.25,2227.0
26-02-2019 12:10:45,130.2,49.0
26-02-2019 12:10:45,130.2,122.0
26-02-2019 12:10:46,130.5,200.0
26-02-2019 12:10:51,130.3,1000.0
26-02-2019 12:11:04,130.05,176.0
26-02-2019 12:11:05,130.0,156.0
26-02-2019 12:11:05,130.0,300.0
26-02-2019 12:11:05,130.0,76.0
26-02-2019 12:12:27,130.0,7.0
26-02-2019 12:12:27,130.0,44.0
26-02-2019 12:12:52,130.2,2.0
26-02-2019 12:13:06,129.9,4.0
26-02-2019 12:13:17,129.9,80.0
26-02-2019 12:13:17,129.9,19.0
26-02-2019 12:13:18,129.8,500.0
26-02-2019 12:13:20,129.6,200.0
26-02-2019 12:13:22,129.7,500.0
26-02-2019 12:13:25,129.5,500.0
26-02-2019 12:13:25,129.5,29.0
26-02-2019 12:13:46,129.5,500.0
26-02-2019 12:14:18,129.15,380.0
26-02-2019 12:14:29,129.5,20.0
26-02-2019 12:14:31,129.15,55.0
26-02-2019 12:14:31,129.25,100.0
26-02-2019 12:14:31,129.4,225.0
26-02-2019 12:14:34,129.3,5000.0
26-02-2019 12:15:08,129.5,415.0
26-02-2019 12:15:09,129.5,2700.0
26-02-2019 12:15:38,129.5,2000.0
26-02-2019 12:16:07,129.3,5000.0
26-02-2019 12:16:07,129.3,1918.0
26-02-2019 12:16:11,129.25,5000.0
26-02-2019 12:16:33,129.25,2000.0
26-02-2019 12:16:36,129.2,5000.0
26-02-2019 12:16:36,129.2,145.0
26-02-2019 12:16:47,129.5,2000.0
26-02-2019 12:16:53,129.25,100.0
26-02-2019 12:16:56,129.2,2000.0
26-02-2019 12:16:56,129.2,5000.0
26-02-2019 12:16:56,129.2,141.0
26-02-2019 12:17:10,129.2,1000.0
26-02-2019 12:17:10,129.2,100.0
26-02-2019 12:17:14,129.2,5000.0
26-02-2019 12:17:28,129.2,100.0
26-02-2019 12:17:44,129.15,1787.0
26-02-2019 12:17:44,129.2,2000.0
26-02-2019 12:17:50,129.3,700.0
26-02-2019 12:17:54,129.2,5000.0
26-02-2019 12:18:40,129.25,711.0
26-02-2019 12:19:03,129.25,1289.0
26-02-2019 12:19:28,129.2,10000.0
26-02-2019 12:19:28,129.2,250.0
26-02-2019 12:19:28,129.2,1000.0
26-02-2019 12:19:37,129.15,73.0
26-02-2019 12:19:42,129.2,80.0
26-02-2019 12:19:44,129.45,200.0
26-02-2019 12:19:47,129.45,80.0
26-02-2019 12:19:51,129.2,300.0
26-02-2019 12:19:56,129.15,38.0
26-02-2019 12:19:56,129.15,8.0
26-02-2019 12:19:56,129.15,77.0
26-02-2019 12:19:56,129.15,3140.0
26-02-2019 12:19:58,129.15,2000.0
26-02-2019 12:19:58,129.15,5000.0
26-02-2019 12:20:22,129.0,341.0
26-02-2019 12:20:22,129.0,100.0
26-02-2019 12:20:22,129.0,1400.0
26-02-2019 12:20:22,129.0,2500.0
26-02-2019 12:20:22,129.0,500.0
26-02-2019 12:20:22,129.0,4.0
26-02-2019 12:20:22,129.0,155.0
26-02-2019 12:20:23,129.0,255.0
26-02-2019 12:20:40,129.0,5000.0
26-02-2019 12:20:40,129.0,4404.0
26-02-2019 12:20:40,129.05,178.0
26-02-2019 12:20:44,128.8,2500.0
26-02-2019 12:20:46,128.8,5000.0
26-02-2019 12:21:13,128.8,250.0
26-02-2019 12:21:34,128.95,1000.0
26-02-2019 12:23:52,128.5,2150.0
26-02-2019 12:23:52,128.5,350.0
26-02-2019 12:23:52,128.6,2500.0
26-02-2019 12:23:53,128.5,350.0
26-02-2019 12:23:56,128.25,4679.0
26-02-2019 12:24:33,128.1,10000.0
26-02-2019 12:24:33,128.1,1000.0
26-02-2019 12:25:18,128.5,4000.0
26-02-2019 12:26:19,128.5,500.0
26-02-2019 12:28:04,128.5,130.0
26-02-2019 12:28:04,128.5,20.0
26-02-2019 12:28:12,128.5,418.0
26-02-2019 12:28:30,128.5,500.0
26-02-2019 12:28:30,128.5,1952.0
26-02-2019 12:28:31,128.5,5000.0
26-02-2019 12:28:47,128.4,150.0
26-02-2019 12:28:47,128.4,100.0
26-02-2019 12:28:57,128.4,1500.0
26-02-2019 12:30:08,128.4,412.0
26-02-2019 12:31:11,128.4,310.0
26-02-2019 12:31:11,128.4,2500.0
26-02-2019 12:31:11,128.4,88.0
26-02-2019 12:31:12,128.4,310.0
26-02-2019 12:31:52,128.4,2500.0
26-02-2019 12:32:36,128.5,30.0
26-02-2019 12:32:39,128.5,770.0
26-02-2019 12:32:56,128.75,28.0
26-02-2019 12:33:27,128.6,5000.0
26-02-2019 12:33:39,128.6,3000.0
26-02-2019 12:34:27,128.6,300.0
26-02-2019 12:34:47,128.45,2000.0
26-02-2019 12:34:49,128.4,1500.0
26-02-2019 12:34:49,128.4,247.0
26-02-2019 12:34:50,128.4,2000.0
26-02-2019 12:34:51,128.35,2000.0
26-02-2019 12:34:53,128.3,150.0
26-02-2019 12:34:53,128.3,200.0
26-02-2019 12:34:53,128.3,400.0
26-02-2019 12:34:57,128.2,250.0
26-02-2019 12:34:57,128.2,20.0
26-02-2019 12:35:00,128.3,500.0
26-02-2019 12:35:05,128.3,228.0
26-02-2019 12:35:20,128.3,148.0
26-02-2019 12:35:21,128.3,1852.0
26-02-2019 12:35:35,128.15,4.0
26-02-2019 12:35:40,128.3,148.0
26-02-2019 12:36:31,128.3,150.0
26-02-2019 12:36:45,128.3,100.0
26-02-2019 12:36:45,128.3,115.0
26-02-2019 12:36:49,128.2,11.0
26-02-2019 12:36:52,128.2,4989.0
26-02-2019 12:37:41,128.15,1000.0
26-02-2019 12:37:41,128.15,152.0
26-02-2019 12:37:54,128.15,723.0
26-02-2019 12:39:39,128.3,14.0
26-02-2019 12:39:39,128.3,86.0
26-02-2019 12:39:46,128.35,2277.0
26-02-2019 12:39:50,128.3,36.0
26-02-2019 12:40:03,128.15,200.0
26-02-2019 12:40:44,128.15,5000.0
26-02-2019 12:40:44,128.15,150.0
26-02-2019 12:40:48,128.1,390.0
26-02-2019 12:40:48,128.1,6.0
26-02-2019 12:40:48,128.1,10000.0
26-02-2019 12:40:49,128.1,390.0
26-02-2019 12:41:42,128.15,81.0
26-02-2019 12:41:43,128.15,219.0
26-02-2019 12:41:45,128.05,492.0
26-02-2019 12:41:45,128.1,8.0
26-02-2019 12:42:04,128.05,14.0
26-02-2019 12:42:05,128.15,226.0
26-02-2019 12:43:21,128.25,1000.0
26-02-2019 12:46:05,128.25,10.0
26-02-2019 12:46:06,128.25,500.0
26-02-2019 12:46:14,128.2,1000.0
26-02-2019 12:46:47,128.15,180.0
26-02-2019 12:46:47,128.25,500.0
26-02-2019 12:49:51,128.15,100.0
26-02-2019 12:51:37,128.2,1000.0
26-02-2019 12:51:37,128.2,100.0
26-02-2019 12:51:46,128.15,1720.0
26-02-2019 12:51:47,128.15,195.0
26-02-2019 12:51:48,128.1,1.0
26-02-2019 12:52:04,128.2,1000.0
26-02-2019 12:52:14,128.05,3506.0
26-02-2019 12:52:14,128.1,1000.0
26-02-2019 12:53:26,128.2,4506.0
26-02-2019 12:53:27,128.2,122.0
26-02-2019 12:53:45,128.2,30.0
26-02-2019 12:54:15,128.2,342.0
26-02-2019 12:54:24,128.5,14.0
26-02-2019 12:56:07,128.1,355.0
26-02-2019 12:56:10,128.1,1845.0
26-02-2019 12:56:49,128.1,3000.0
26-02-2019 12:56:49,128.1,1000.0
26-02-2019 12:56:54,128.05,988.0
26-02-2019 12:56:55,128.05,4000.0
26-02-2019 12:56:55,128.05,12.0
26-02-2019 12:56:58,128.1,200.0
26-02-2019 12:57:09,128.0,170.0
26-02-2019 12:57:12,128.0,250.0
26-02-2019 12:57:12,128.0,710.0
26-02-2019 12:57:12,128.0,2500.0
26-02-2019 12:57:12,128.0,31.0
26-02-2019 12:57:12,128.0,2160.0
26-02-2019 12:57:13,128.0,1500.0
26-02-2019 12:57:13,128.0,20.0
26-02-2019 12:57:13,128.0,500.0
26-02-2019 12:57:13,128.0,25.0
26-02-2019 12:57:13,128.0,58.0
26-02-2019 12:57:13,128.0,100.0
26-02-2019 12:57:45,128.4,140.0
26-02-2019 12:57:46,127.8,50.0
26-02-2019 12:57:46,127.8,400.0
26-02-2019 12:57:54,127.5,47.0
26-02-2019 12:57:54,127.7,156.0
26-02-2019 12:57:54,127.8,550.0
26-02-2019 12:57:54,127.85,1500.0
26-02-2019 12:58:24,127.2,100.0
26-02-2019 12:58:24,127.5,300.0
26-02-2019 12:58:24,127.5,31.0
26-02-2019 12:58:24,127.5,53.0
26-02-2019 12:58:25,127.1,82.0
26-02-2019 12:58:45,127.5,121.0
26-02-2019 12:58:46,128.35,10.0
26-02-2019 13:00:11,127.55,720.0
26-02-2019 13:02:25,127.95,500.0
26-02-2019 13:02:28,127.7,230.0
26-02-2019 13:02:49,127.7,35.0
26-02-2019 13:04:45,127.95,250.0
26-02-2019 13:05:43,127.95,750.0
26-02-2019 13:05:44,127.95,195.0
26-02-2019 13:05:47,127.95,750.0
26-02-2019 13:05:47,127.95,555.0
26-02-2019 13:05:52,128.0,40.0
26-02-2019 13:06:51,128.5,350.0
26-02-2019 13:06:51,128.5,100.0
26-02-2019 13:06:52,128.95,550.0
26-02-2019 13:07:53,128.95,500.0
26-02-2019 13:08:49,128.95,100.0
26-02-2019 13:09:06,128.55,81.0
26-02-2019 13:09:35,128.9,10.0
26-02-2019 13:10:13,128.85,1000.0
26-02-2019 13:10:17,128.85,69.0
26-02-2019 13:11:41,128.85,931.0
26-02-2019 13:12:08,128.8,528.0
26-02-2019 13:12:09,128.85,300.0
26-02-2019 13:12:10,128.9,330.0
26-02-2019 13:12:10,128.9,330.0
26-02-2019 13:12:15,129.0,454.0
26-02-2019 13:12:16,129.0,2000.0
26-02-2019 13:12:16,129.0,1.0
26-02-2019 13:12:27,129.8,5.0
26-02-2019 13:14:12,129.35,153.0
26-02-2019 13:14:36,129.35,200.0
26-02-2019 13:15:05,129.2,23.0
26-02-2019 13:15:07,129.2,977.0
26-02-2019 13:16:19,129.35,350.0
26-02-2019 13:16:19,129.35,790.0
26-02-2019 13:16:31,129.4,715.0
26-02-2019 13:16:35,129.4,945.0
26-02-2019 13:16:35,129.4,257.0
26-02-2019 13:16:38,129.35,7483.0
26-02-2019 13:18:06,129.0,100.0
26-02-2019 13:18:52,129.0,10000.0
26-02-2019 13:18:57,129.0,7000.0
26-02-2019 13:19:46,129.2,30.0
26-02-2019 13:20:24,129.0,500.0
26-02-2019 13:20:37,128.9,500.0
26-02-2019 13:20:39,128.85,200.0
26-02-2019 13:22:06,128.75,1500.0
26-02-2019 13:23:20,128.7,100.0
26-02-2019 13:23:20,128.7,100.0
26-02-2019 13:23:47,128.5,285.0
26-02-2019 13:23:47,128.7,77.0
26-02-2019 13:25:28,128.85,200.0
26-02-2019 13:25:29,128.85,250.0
26-02-2019 13:27:06,128.85,30.0
26-02-2019 13:27:55,128.75,1500.0
26-02-2019 13:28:23,128.75,1000.0
26-02-2019 13:28:27,128.75,1500.0
26-02-2019 13:28:47,128.75,1500.0
26-02-2019 13:29:03,128.75,250.0
26-02-2019 13:29:22,128.85,6979.0
26-02-2019 13:29:22,128.8,1021.0
26-02-2019 13:30:28,128.85,500.0
26-02-2019 13:30:59,128.85,41.0
26-02-2019 13:31:04,129.0,2.0
26-02-2019 13:34:45,129.0,153.0
26-02-2019 13:34:46,129.0,153.0
26-02-2019 13:35:43,128.9,60.0
26-02-2019 13:36:01,128.85,1704.0
26-02-2019 13:36:08,128.8,2000.0
26-02-2019 13:36:13,128.8,38.0
26-02-2019 13:36:14,128.75,500.0
26-02-2019 13:36:20,128.7,2500.0
26-02-2019 13:37:04,129.0,2.0
26-02-2019 13:37:04,128.75,2.0
26-02-2019 13:37:24,129.0,50.0
26-02-2019 13:38:31,129.0,1.0
26-02-2019 13:38:45,128.6,2000.0
26-02-2019 13:39:01,128.5,4431.0
26-02-2019 13:39:01,128.5,77.0
26-02-2019 13:39:01,128.5,1000.0
26-02-2019 13:39:01,128.5,900.0
26-02-2019 13:39:01,128.5,115.0
26-02-2019 13:39:10,128.25,40.0
26-02-2019 13:39:10,128.25,260.0
26-02-2019 13:39:10,128.25,500.0
26-02-2019 13:39:10,128.3,1000.0
26-02-2019 13:39:10,128.4,5.0
26-02-2019 13:39:10,128.4,5.0
26-02-2019 13:39:10,128.5,569.0
26-02-2019 13:39:11,128.25,500.0
26-02-2019 13:39:51,128.0,800.0
26-02-2019 13:40:00,128.25,250.0
26-02-2019 13:40:10,128.25,145.0
26-02-2019 13:40:10,128.25,590.0
26-02-2019 13:40:20,128.05,70.0
26-02-2019 13:41:37,128.5,103.0
26-02-2019 13:41:37,128.25,97.0
26-02-2019 13:42:00,128.5,466.0
26-02-2019 13:42:26,128.95,100.0
26-02-2019 13:42:53,128.7,1000.0
26-02-2019 13:44:38,128.7,1000.0
26-02-2019 13:45:44,128.5,1500.0
26-02-2019 13:45:45,128.5,2500.0
26-02-2019 13:45:46,128.5,649.0
26-02-2019 13:45:47,128.5,1411.0
26-02-2019 13:45:47,128.5,851.0
26-02-2019 13:46:05,128.5,70.0
26-02-2019 13:49:20,128.15,15.0
26-02-2019 13:49:20,128.5,4.0
26-02-2019 13:49:20,128.5,19.0
26-02-2019 13:49:48,128.75,31.0
26-02-2019 13:50:09,128.75,3000.0
26-02-2019 13:51:03,128.75,23.0
26-02-2019 13:51:03,128.75,1969.0
26-02-2019 13:51:09,128.75,1000.0
26-02-2019 13:51:42,128.95,8.0
26-02-2019 13:54:21,128.95,4892.0
26-02-2019 13:59:53,128.9,576.0
26-02-2019 14:00:05,128.9,944.0
26-02-2019 14:00:27,128.65,1500.0
26-02-2019 14:00:34,128.6,72.0
26-02-2019 14:00:52,129.0,14.0
26-02-2019 14:00:52,128.95,6.0
26-02-2019 14:00:52,128.9,480.0
26-02-2019 14:02:36,128.6,5.0
26-02-2019 14:03:01,128.9,1.0
26-02-2019 14:05:16,128.5,225.0
26-02-2019 14:05:18,128.5,40.0
26-02-2019 14:05:18,128.5,162.0
26-02-2019 14:05:27,128.5,77.0
26-02-2019 14:05:32,128.75,1000.0
26-02-2019 14:05:40,128.5,30.0
26-02-2019 14:05:50,128.2,15.0
26-02-2019 14:05:51,128.2,81.0
26-02-2019 14:05:51,128.2,279.0
26-02-2019 14:05:52,128.5,1000.0
26-02-2019 14:06:17,128.5,680.0
26-02-2019 14:06:25,128.2,500.0
26-02-2019 14:06:25,128.2,15.0
26-02-2019 14:06:25,128.2,419.0
26-02-2019 14:06:26,128.2,78.0
26-02-2019 14:07:39,128.2,1000.0
26-02-2019 14:07:52,128.45,194.0
26-02-2019 14:07:57,128.2,1433.0
26-02-2019 14:08:24,128.15,194.0
26-02-2019 14:08:24,128.15,78.0
26-02-2019 14:08:24,128.15,923.0
26-02-2019 14:08:46,128.1,193.0
26-02-2019 14:08:47,128.1,1000.0
26-02-2019 14:09:10,128.1,10.0
26-02-2019 14:09:32,128.2,200.0
26-02-2019 14:10:09,128.05,273.0
26-02-2019 14:10:09,128.05,117.0
26-02-2019 14:10:15,128.0,4.0
26-02-2019 14:10:21,128.0,500.0
26-02-2019 14:10:30,128.0,1000.0
26-02-2019 14:10:43,128.0,10.0
26-02-2019 14:10:43,128.0,50.0
26-02-2019 14:10:43,128.0,2696.0
26-02-2019 14:10:44,128.0,2166.0
26-02-2019 14:12:53,128.0,770.0
26-02-2019 14:13:05,128.2,40.0
26-02-2019 14:13:28,128.0,48.0
26-02-2019 14:13:53,128.0,39.0
26-02-2019 14:13:53,128.0,16.0
26-02-2019 14:13:54,128.0,35.0
26-02-2019 14:14:59,128.0,106.0
26-02-2019 14:14:59,128.0,106.0
26-02-2019 14:16:36,128.0,9.0
26-02-2019 14:16:37,128.0,991.0
26-02-2019 14:18:35,128.15,230.0
26-02-2019 14:18:47,128.2,2313.0
26-02-2019 14:20:12,128.2,1603.0
26-02-2019 14:20:12,128.2,447.0
26-02-2019 14:21:04,128.1,105.0
26-02-2019 14:21:04,128.15,43.0
26-02-2019 14:21:14,128.1,895.0
26-02-2019 14:21:15,128.0,234.0
26-02-2019 14:21:15,128.0,2509.0
26-02-2019 14:21:21,128.2,3000.0
26-02-2019 14:23:01,128.2,201.0
26-02-2019 14:23:08,128.2,196.0
26-02-2019 14:23:29,128.2,32.0
26-02-2019 14:25:18,128.5,40.0
26-02-2019 14:26:19,128.5,2.0
26-02-2019 14:27:21,128.5,500.0
26-02-2019 14:33:56,128.2,250.0
26-02-2019 14:33:56,128.2,22.0
26-02-2019 14:34:06,128.0,1248.0
26-02-2019 14:34:06,128.0,500.0
26-02-2019 14:35:38,128.0,155.0
26-02-2019 14:35:38,128.0,100.0
26-02-2019 14:35:38,128.0,20.0
26-02-2019 14:35:38,128.0,252.0
26-02-2019 14:35:52,127.9,2201.0
26-02-2019 14:41:07,128.0,75.0
26-02-2019 14:45:52,128.05,1000.0
26-02-2019 14:47:50,128.2,52.0
26-02-2019 14:47:57,128.2,88.0
26-02-2019 14:49:27,128.2,80.0
26-02-2019 14:49:44,128.0,200.0
26-02-2019 14:49:44,128.0,1000.0
26-02-2019 14:49:44,128.0,500.0
26-02-2019 14:49:44,128.0,425.0
26-02-2019 14:49:46,127.9,1000.0
26-02-2019 14:49:46,127.9,799.0
26-02-2019 14:49:46,128.0,100.0
26-02-2019 14:50:27,128.0,310.0
26-02-2019 14:50:33,127.9,200.0
26-02-2019 14:51:07,127.85,550.0
26-02-2019 14:52:24,128.0,250.0
26-02-2019 14:53:31,128.0,3.0
26-02-2019 14:53:31,127.95,75.0
26-02-2019 14:53:33,128.0,5000.0
26-02-2019 14:54:25,128.0,7.0
26-02-2019 14:54:40,127.9,500.0
26-02-2019 14:54:41,127.9,2000.0
26-02-2019 14:54:44,127.9,2000.0
26-02-2019 14:54:51,127.85,250.0
26-02-2019 14:54:51,127.85,70.0
26-02-2019 14:54:51,127.85,2500.0
26-02-2019 14:54:51,127.85,950.0
26-02-2019 14:55:45,128.0,205.0
26-02-2019 14:55:46,128.0,205.0
26-02-2019 14:55:51,128.0,9795.0
26-02-2019 15:01:14,128.0,1299.0
26-02-2019 15:01:20,128.0,500.0
26-02-2019 15:02:05,128.0,201.0
26-02-2019 15:04:04,128.2,220.0
26-02-2019 15:04:04,128.2,780.0
26-02-2019 15:05:54,128.1,359.0
26-02-2019 15:06:15,128.0,3622.0
26-02-2019 15:06:15,128.0,1800.0
26-02-2019 15:06:15,128.0,3479.0
26-02-2019 15:06:15,128.0,99.0
26-02-2019 15:06:34,128.1,141.0
26-02-2019 15:06:35,128.5,59.0
26-02-2019 15:06:35,128.35,500.0
26-02-2019 15:10:21,128.4,2000.0
26-02-2019 15:10:29,128.4,3900.0
26-02-2019 15:10:31,128.4,1900.0
26-02-2019 15:11:03,128.4,470.0
26-02-2019 15:11:08,128.4,870.0
26-02-2019 15:11:08,128.4,630.0
26-02-2019 15:12:37,128.4,1000.0
26-02-2019 15:15:24,128.4,100.0
26-02-2019 15:15:24,128.4,30.0
26-02-2019 15:15:58,128.5,1000.0
26-02-2019 15:16:10,128.5,180.0
26-02-2019 15:16:10,128.5,41.0
26-02-2019 15:18:03,128.3,1178.0
26-02-2019 15:18:03,128.4,200.0
26-02-2019 15:18:03,128.5,440.0
26-02-2019 15:20:34,128.4,500.0
26-02-2019 15:21:48,128.6,500.0
26-02-2019 15:22:20,128.6,400.0
26-02-2019 15:22:29,128.6,100.0
26-02-2019 15:23:26,128.45,48.0
26-02-2019 15:23:26,128.45,28.0
26-02-2019 15:23:37,128.45,28.0
26-02-2019 15:23:37,128.45,52.0
26-02-2019 15:24:13,128.6,385.0
26-02-2019 15:24:43,128.45,22.0
26-02-2019 15:24:43,128.45,28.0
26-02-2019 15:25:04,128.6,100.0
26-02-2019 15:25:13,128.6,100.0
26-02-2019 15:25:28,128.6,350.0
26-02-2019 15:25:42,128.6,50.0
26-02-2019 15:25:49,128.6,15.0
26-02-2019 15:25:57,128.6,100.0
26-02-2019 15:26:13,128.45,28.0
26-02-2019 15:26:13,128.45,978.0
26-02-2019 15:26:17,128.45,28.0
26-02-2019 15:26:18,128.6,100.0
26-02-2019 15:26:18,128.4,383.0
26-02-2019 15:26:18,128.4,3000.0
26-02-2019 15:26:18,128.4,1000.0
26-02-2019 15:26:19,128.4,4583.0
26-02-2019 15:26:19,128.4,3417.0
26-02-2019 15:26:36,128.4,5000.0
26-02-2019 15:26:39,128.4,600.0
26-02-2019 15:26:39,128.4,2717.0
26-02-2019 15:26:56,128.4,3984.0
26-02-2019 15:27:16,128.4,1000.0
26-02-2019 15:27:35,128.3,822.0
26-02-2019 15:27:36,128.3,3193.0
26-02-2019 15:29:20,128.35,1.0
26-02-2019 15:30:34,128.3,59.0
26-02-2019 15:30:35,128.35,141.0
26-02-2019 15:31:18,128.4,860.0
26-02-2019 15:34:49,128.1,150.0
26-02-2019 15:35:13,128.1,45.0
26-02-2019 15:35:31,128.1,200.0
26-02-2019 15:35:38,128.1,100.0
26-02-2019 15:35:57,128.1,110.0
26-02-2019 15:36:37,128.3,100.0
26-02-2019 15:36:37,128.1,2.0
26-02-2019 15:36:40,128.3,52.0
26-02-2019 15:37:02,128.05,500.0
26-02-2019 15:37:02,128.05,610.0
26-02-2019 15:37:02,128.05,1.0
26-02-2019 15:37:08,128.0,350.0
26-02-2019 15:37:08,128.0,657.0
26-02-2019 15:37:08,128.0,3900.0
26-02-2019 15:37:08,128.0,3850.0
26-02-2019 15:37:08,128.0,29.0
26-02-2019 15:39:59,128.1,18.0
26-02-2019 15:39:59,128.1,18.0
26-02-2019 15:40:22,128.0,160.0
26-02-2019 15:42:44,128.1,32.0
26-02-2019 15:42:52,128.0,300.0
26-02-2019 15:42:57,128.0,25.0
26-02-2019 15:43:16,128.0,150.0
26-02-2019 15:44:25,128.0,10.0
26-02-2019 15:45:24,128.0,13.0
26-02-2019 15:45:24,128.0,12.0
26-02-2019 15:46:14,128.25,200.0
26-02-2019 15:46:41,128.4,100.0
26-02-2019 15:47:14,128.4,10.0
26-02-2019 15:48:40,128.3,300.0
26-02-2019 15:50:22,128.3,350.0
26-02-2019 15:51:02,128.4,50.0
26-02-2019 15:52:26,128.3,400.0
26-02-2019 15:53:01,128.3,38.0
26-02-2019 15:57:06,128.3,126.0
26-02-2019 15:57:12,128.3,520.0
26-02-2019 15:57:31,128.0,657.0
26-02-2019 15:57:31,128.0,11.0
26-02-2019 15:57:31,128.3,80.0
26-02-2019 16:03:48,128.45,116.0
26-02-2019 16:08:05,128.4,389.0
26-02-2019 16:08:32,128.4,80.0
26-02-2019 16:09:12,128.45,16.0
26-02-2019 16:09:12,128.45,84.0
26-02-2019 16:10:40,128.45,21.0
26-02-2019 16:11:01,128.5,500.0
26-02-2019 16:11:09,128.5,31.0
26-02-2019 16:11:11,128.5,469.0
26-02-2019 16:11:29,128.8,5.0
26-02-2019 16:13:12,128.45,3818.0
26-02-2019 16:13:12,128.5,657.0
26-02-2019 16:13:12,128.5,8.0
26-02-2019 16:13:12,128.5,657.0
26-02-2019 16:13:13,128.45,68.0
26-02-2019 16:13:19,128.4,1000.0
26-02-2019 16:13:19,128.4,40.0
26-02-2019 16:13:33,128.4,2826.0
26-02-2019 16:13:51,128.4,60.0
26-02-2019 16:14:29,128.4,100.0
26-02-2019 16:14:35,128.4,290.0
26-02-2019 16:18:33,128.6,305.0
26-02-2019 16:18:59,128.6,6.0
26-02-2019 16:21:20,128.7,150.0
26-02-2019 16:21:21,128.7,300.0
26-02-2019 16:23:06,128.7,400.0
26-02-2019 16:23:29,128.95,2826.0
26-02-2019 16:23:29,128.9,1000.0
26-02-2019 16:23:29,128.8,40.0
26-02-2019 16:23:29,128.7,100.0
26-02-2019 16:23:29,128.7,42.0
26-02-2019 16:23:30,129.0,1000.0
26-02-2019 16:23:58,129.0,10000.0
26-02-2019 16:25:10,129.0,100.0
26-02-2019 16:25:11,129.0,100.0
26-02-2019 16:25:17,129.0,392.0
26-02-2019 16:25:30,129.0,200.0
26-02-2019 16:26:49,129.0,400.0
